463;;1
464;;1
465;;1
466;;-1
467;;1
468;;0
469;;1
470;;1
471;;1
472;;1
473;;1
474;;1
475;;1
476;;-1
477;;0
478;;1
479;;1
480;;0
481;;-1
482;;1
483;;1
484;;0
485;;1
486;;1
487;;1
488;;1
489;;1
490;;1
491;;1
492;;1
493;;-1
494;;0
495;;0
496;;1
497;;1
498;;1
499;;1
500;;1
501;;1
502;;0
503;;-1
504;;1
505;;1
506;;-1
507;;1
508;;1
509;;1
510;;1
511;;0
512;;1
513;;1
514;;1
515;;-1
516;;0
517;;0
518;;1
519;;1
520;;0
521;;0
522;;0
523;;0
524;;1
525;;1
526;;-1
527;;1
528;;-1
529;;0
530;;0
531;;0
532;;1
533;;-1
534;;-1
535;;1
536;;1
537;;1
538;;1
539;;0
540;;1
541;;0
542;;1
543;;-1
544;;1
545;;1
546;;1
547;;1
548;;0
549;;1
550;;-1
551;;-1
552;;1
553;;1
554;;1
555;;1
556;;1
557;;1
558;;1
559;;1
560;;-1
561;;-1
562;;1
563;;1
564;;0
565;;1
566;;0
567;;0
568;;1
569;;0
570;;1
571;;0
572;;0
573;;1
574;;1
575;;-1
576;;1
577;;0
578;;-1
579;;-1
580;;-1
581;;1
582;;-1
583;;1
584;;-1
585;;-1
586;;-1
587;;0
588;;1
589;;-1
590;;0
591;;0
592;;0
593;;0
594;;0
595;;0
596;;0
597;;0
598;;1
599;;0
600;;0
601;;0
602;;0
603;;0
604;;0
605;;0
606;;1
607;;0
608;;0
609;;-1
610;;1
611;;0
612;;1
613;;0
614;;0
615;;-1
616;;0
617;;0
618;;-1
619;;0
620;;0
621;;-1
622;;-1
623;;1
624;;0
625;;-1
626;;0
627;;0
628;;0
629;;0
630;;-1
631;;0
632;;0
633;;-1
634;;1
635;;0
636;;-1
637;;0
638;;0
639;;0
640;;0
641;;0
642;;0
643;;-1
644;;0
645;;1
646;;0
647;;1
648;;-1
649;;-1
650;;1
651;;0
652;;-1
653;;-1
654;;0
655;;-1
656;;0
657;;0
658;;0
659;;-1
660;;0
661;;0
662;;-1
663;;0
664;;0
665;;0
666;;1
667;;-1
668;;0
669;;0
670;;0
671;;-1
672;;-1
673;;-1
674;;-1
675;;-1
676;;0
677;;0
678;;0
679;;0
680;;-1
681;;1
682;;-1
683;;0
684;;-1
685;;1
686;;-1
687;;-1
688;;-1
689;;0
690;;1
691;;1
692;;0
693;;0
694;;-1
695;;0
696;;-1
697;;0
698;;0
699;;1
700;;1
701;;0
702;;0
703;;-1
704;;1
705;;-1
706;;-1
707;;1
708;;1
709;;-1
710;;0
711;;1
712;;0
713;;-1
714;;1
715;;-1
716;;0
717;;0
718;;0
719;;0
720;;0
721;;0
722;;0
723;;-1
724;;-1
725;;0
726;;-1
727;;0
728;;-1
729;;-1
730;;0
731;;1
732;;-1
733;;-1
734;;1
735;;-1
736;;0
737;;0
738;;-1
739;;-1
740;;-1
741;;0
742;;-1
743;;-1
744;;-1
745;;1
746;;-1
747;;0
748;;-1
749;;0
750;;0
751;;-1
752;;1
753;;-1
754;;1
755;;0
756;;0
757;;0
758;;0
759;;-1
760;;1
761;;1
762;;0
763;;0
764;;-1
765;;-1
766;;-1
767;;0
768;;0
769;;0
770;;-1
771;;-1
772;;1
773;;-1
774;;1
775;;0
776;;1
777;;0
778;;1
779;;-1
780;;-1
781;;0
782;;0
783;;-1
784;;-1
785;;-1
786;;0
787;;1
788;;0
789;;-1
790;;0
791;;0
792;;-1
793;;-1
794;;0
795;;0
796;;-1
797;;0
798;;-1
799;;0
800;;1
801;;0
802;;0
803;;-1
804;;0
805;;-1
806;;-1
807;;-1
808;;0
809;;0
810;;0
811;;1
812;;1
813;;1
814;;1
815;;0
816;;0
817;;1
818;;0
819;;1
820;;0
821;;0
822;;0
823;;0
824;;0
825;;1
826;;0
827;;1
828;;0
829;;-1
830;;0
831;;1
832;;-1
833;;-1
834;;-1
835;;-1
836;;1
837;;1
838;;0
839;;-1
840;;-1
841;;1
842;;0
843;;1
844;;0
845;;0
846;;0
847;;0
848;;0
849;;0
850;;-1
851;;1
852;;0
853;;-1
854;;0
855;;0
856;;1
857;;0
858;;1
859;;-1
860;;0
861;;0
862;;-1
863;;-1
864;;0
865;;0
866;;0
867;;-1
868;;0
869;;0
870;;0
871;;0
872;;-1
873;;-1
874;;-1
875;;-1
876;;0
877;;-1
878;;0
879;;0
880;;0
881;;-1
882;;0
883;;-1
884;;-1
885;;-1
886;;0
887;;0
888;;0
889;;1
890;;0
891;;1
892;;1
893;;0
894;;0
895;;-1
896;;0
897;;-1
898;;1
899;;-1
900;;-1
901;;0
902;;-1
903;;0
904;;1
905;;0
906;;0
907;;-1
908;;1
909;;0
910;;1
911;;1
912;;1
913;;0
914;;1
915;;0
916;;0
917;;-1
918;;0
919;;-1
920;;1
921;;-1
922;;1
923;;-1
924;;-1
925;;0
926;;-1
927;;0
928;;1
929;;0
930;;1
931;;-1
932;;0
933;;1
934;;0
935;;1
936;;0
937;;0
938;;0
939;;0
940;;0
941;;0
942;;0
943;;0
944;;1
945;;0
946;;0
947;;1
948;;0
949;;-1
950;;-1
951;;0
952;;-1
953;;0
954;;1
955;;-1
956;;-1
957;;0
958;;0
959;;0
960;;0
961;;0
962;;-1
963;;0
964;;-1
965;;0
966;;-1
967;;0
968;;-1
969;;0
970;;-1
971;;0
972;;0
973;;0
974;;-1
975;;0
976;;0
977;;-1
978;;1
979;;1
980;;0
981;;-1
982;;-1
983;;1
984;;1
985;;0
986;;-1
987;;0
988;;0
989;;0
990;;0
991;;0
992;;-1
993;;1
994;;0
995;;-1
996;;0
997;;0
998;;0
999;;0
1000;;0
1001;;1
1002;;0
1003;;0
1004;;1
1005;;0
1006;;0
1007;;0
1008;;0
1009;;0
1010;;1
1011;;0
1012;;0
1013;;0
1014;;1
1015;;1
1016;;0
1017;;0
1018;;0
1019;;-1
1020;;-1
1021;;0
1022;;0
1023;;0
1024;;0
1025;;0
1026;;0
1027;;0
1028;;0
1029;;0
1030;;0
1031;;1
1032;;0
1033;;0
1034;;0
1035;;0
1036;;1
1037;;0
1038;;-1
1039;;-1
1040;;0
1041;;0
1042;;0
1043;;-1
1044;;0
1045;;-1
1046;;1
1047;;0
1048;;0
1049;;-1
1050;;0
1051;;0
1052;;0
1053;;0
1054;;1
1055;;0
1056;;0
1057;;1
1058;;0
1059;;0
1060;;0
1061;;0
1062;;0
1063;;0
1064;;1
1065;;-1
1066;;-1
1067;;0
1068;;-1
1069;;0
1070;;1
1071;;0
1072;;-1
1073;;-1
1074;;-1
1075;;-1
1076;;0
1077;;0
1078;;1
1079;;0
1080;;-1
1081;;-1
1082;;-1
1083;;0
1084;;-1
1085;;-1
1086;;-1
1087;;-1
1088;;0
1089;;0
1090;;0
1091;;0
1092;;0
1093;;-1
1094;;-1
1095;;-1
1096;;-1
1097;;0
1098;;0
1099;;0
1100;;1
1101;;1
1102;;0
1103;;0
1104;;1
1105;;-1
1106;;0
1107;;0
1108;;0
1109;;0
1110;;0
1111;;0
1112;;1
1113;;-1
1114;;0
1115;;0
1116;;-1
1117;;1
1118;;0
1119;;1
1120;;-1
1121;;-1
1122;;0
1123;;-1
1124;;1
1125;;0
1126;;0
1127;;-1
1128;;0
1129;;1
1130;;0
1131;;1
1132;;0
1133;;-1
1134;;0
1135;;0
1136;;1
1137;;-1
1138;;0
1139;;1
1140;;0
1141;;-1
1142;;0
1143;;1
1144;;1
1145;;0
1146;;0
1147;;0
1148;;1
1149;;0
1150;;0
1151;;0
1152;;-1
1153;;1
1154;;-1
1155;;1
1156;;0
1157;;1
1158;;0
1159;;0
1160;;0
1161;;1
1162;;0
1163;;0
1164;;1
1165;;1
1166;;0
1167;;0
1168;;0
1169;;-1
1170;;0
1171;;1
1172;;0
1173;;1
1174;;0
1175;;1
1176;;1
1177;;-1
1178;;0
1179;;0
1180;;0
1181;;-1
1182;;0
1183;;0
1184;;0
1185;;1
1186;;0
1187;;0
1188;;-1
1189;;0
1190;;-1
1191;;1
1192;;0
1193;;-1
1194;;0
1195;;-1
1196;;-1
1197;;-1
1198;;0
1199;;-1
1200;;0
1201;;0
1202;;0
1203;;0
1204;;0
1205;;0
1206;;0
1207;;0
1208;;0
1209;;0
1210;;0
1211;;1
1212;;0
1213;;0
1214;;0
1215;;0
1216;;-1
1217;;1
1218;;1
1219;;1
1220;;-1
1221;;-1
1222;;-1
1223;;0
1224;;-1
1225;;0
1226;;1
1227;;0
1228;;0
1229;;-1
1230;;0
1231;;1
1232;;1
1233;;0
1234;;0
1235;;-1
1236;;1
1237;;-1
1238;;0
1239;;0
1240;;1
1241;;0
1242;;-1
1243;;0
1244;;-1
1245;;0
1246;;0
1247;;0
1248;;0
1249;;1
1250;;1
1251;;0
1252;;1
1253;;-1
1254;;0
1255;;0
1256;;0
1257;;1
1258;;0
1259;;-1
1260;;-1
1261;;1
1262;;0
1263;;1
1264;;-1
1265;;-1
1266;;-1
1267;;-1
1268;;-1
1269;;-1
1270;;-1
1271;;-1
1272;;-1
1273;;-1
1274;;-1
1275;;0
1276;;-1
1277;;-1
1278;;-1
1279;;-1
1280;;0
1281;;0
1282;;-1
1283;;-1
1284;;1
1285;;-1
1286;;0
1287;;-1
1288;;-1
1289;;-1
1290;;0
1291;;-1
1292;;-1
1293;;-1
1294;;0
1295;;-1
1296;;1
1297;;0
1298;;-1
1299;;0
1300;;1
1301;;1
1302;;-1
1303;;-1
1304;;0
1305;;-1
1306;;-1
1307;;-1
1308;;1
1309;;-1
1310;;-1
1311;;-1
1312;;-1
1313;;-1
1314;;-1
1315;;0
1316;;-1
1317;;-1
1318;;-1
1319;;1
1320;;-1
1321;;1
1322;;-1
1323;;-1
1324;;0
1325;;1
1326;;-1
1327;;-1
1328;;0
1329;;-1
1330;;-1
1331;;-1
1332;;-1
1333;;1
1334;;0
1335;;0
1336;;-1
1337;;-1
1338;;-1
1339;;-1
1340;;-1
1341;;0
1342;;-1
1343;;0
1344;;-1
1345;;-1
1346;;-1
1347;;0
1348;;0
1349;;-1
1350;;-1
1351;;1
1352;;-1
1353;;-1
1354;;-1
1355;;0
1356;;-1
1357;;0
1358;;-1
1359;;-1
1360;;-1
1361;;-1
1362;;0
1363;;0
1364;;-1
1365;;0
1366;;-1
1367;;-1
1368;;0
1369;;-1
1370;;-1
1371;;0
1372;;1
1373;;-1
1374;;-1
1375;;1
1376;;-1
1377;;-1
1378;;-1
1379;;-1
1380;;-1
1381;;-1
1382;;-1
1383;;0
1384;;0
1385;;0
1386;;-1
1387;;-1
1388;;-1
1389;;0
1390;;-1
1391;;1
1392;;-1
1393;;-1
1394;;-1
1395;;0
1396;;-1
1397;;0
1398;;-1
1399;;-1
1400;;-1
1401;;1
1402;;-1
1403;;-1
1404;;-1
1405;;0
1406;;-1
1407;;-1
1408;;-1
1409;;0
1410;;0
1411;;-1
1412;;-1
1413;;0
1414;;1
1415;;-1
1416;;-1
1417;;-1
1418;;0
1419;;-1
1420;;-1
1421;;-1
1422;;-1
1423;;1
1424;;-1
1425;;-1
1426;;-1
1427;;-1
1428;;-1
1429;;0
1430;;-1
1431;;-1
1432;;-1
1433;;0
1434;;-1
1435;;-1
1436;;-1
1437;;0
1438;;0
1439;;0
1440;;0
1441;;-1
1442;;0
1443;;-1
1444;;-1
1445;;0
1446;;-1
1447;;0
1448;;-1
1449;;0
1450;;-1
1451;;-1
1452;;-1
1453;;0
1454;;-1
1455;;0
1456;;-1
1457;;-1
1458;;-1
1459;;0
1460;;-1
1461;;0
1462;;1
1463;;-1
1464;;0
1465;;0
1466;;-1
1467;;0
1468;;-1
1469;;-1
1470;;-1
1471;;-1
1472;;-1
1473;;-1
1474;;0
1475;;-1
1476;;1
1477;;0
1478;;0
1479;;-1
1480;;-1
1481;;-1
1482;;-1
1483;;-1
1484;;-1
1485;;1
1486;;1
1487;;0
1488;;-1
1489;;0
1490;;-1
1491;;1
1492;;0
1493;;-1
1494;;0
1495;;0
1496;;-1
1497;;-1
1498;;-1
1499;;-1
1500;;-1
1501;;0
1502;;0
1503;;-1
1504;;-1
1505;;0
1506;;1
1507;;0
1508;;-1
1509;;-1
1510;;-1
1511;;-1
1512;;-1
1513;;-1
1514;;-1
1515;;-1
1516;;-1
1517;;-1
1518;;-1
1519;;1
1520;;-1
1521;;-1
1522;;-1
1523;;1
1524;;1
1525;;-1
1526;;-1
1527;;-1
1528;;0
1529;;0
1530;;0
1531;;-1
1532;;-1
1533;;0
1534;;1
1535;;-1
1536;;-1
1537;;0
1538;;-1
1539;;-1
1540;;1
1541;;0
1542;;0
1543;;1
1544;;1
1545;;-1
1546;;-1
1547;;0
1548;;0
1549;;1
1550;;0
1551;;1
1552;;-1
1553;;-1
1554;;-1
1555;;0
1556;;-1
1557;;-1
1558;;1
1559;;-1
1560;;1
1561;;0
1562;;-1
1563;;-1
1564;;-1
1565;;-1
1566;;-1
1567;;0
1568;;-1
1569;;0
1570;;0
1571;;0
1572;;-1
1573;;-1
1574;;-1
1575;;-1
1576;;-1
1577;;1
1578;;-1
1579;;-1
1580;;-1
1581;;-1
1582;;-1
1583;;-1
1584;;1
1585;;0
1586;;-1
1587;;0
1588;;1
1589;;1
1590;;1
1591;;1
1592;;-1
1593;;-1
1594;;0
1595;;0
1596;;1
1597;;-1
1598;;-1
1599;;1
1600;;-1
1601;;0
1602;;-1
1603;;-1
1604;;0
1605;;1
1606;;0
1607;;-1
1608;;-1
1609;;-1
1610;;-1
1611;;1
1612;;1
1613;;-1
1614;;1
1615;;-1
1616;;-1
1617;;1
1618;;-1
1619;;0
1620;;1
1621;;-1
1622;;-1
1623;;-1
1624;;1
1625;;0
1626;;-1
1627;;-1
1628;;-1
1629;;-1
1630;;1
1631;;0
1632;;0
1633;;-1
1634;;-1
1635;;-1
1636;;-1
1637;;-1
1638;;0
1639;;-1
1640;;-1
1641;;-1
1642;;0
1643;;1
1644;;-1
1645;;-1
1646;;-1
1647;;0
1648;;-1
1649;;-1
1650;;-1
1651;;-1
1652;;-1
1653;;1
1654;;1
1655;;-1
1656;;0
1657;;-1
1658;;-1
1659;;-1
1660;;-1
1661;;0
1662;;-1
1663;;-1
1664;;1
1665;;-1
1666;;-1
1667;;-1
1668;;-1
1669;;0
1670;;-1
1671;;0
1672;;0
1673;;-1
1674;;0
1675;;0
1676;;-1
1677;;-1
1678;;-1
1679;;-1
1680;;-1
1681;;0
1682;;-1
1683;;-1
1684;;1
1685;;-1
1686;;1
1687;;-1
1688;;0
1689;;-1
1690;;-1
1691;;0
1692;;1
1693;;-1
1694;;-1
1695;;-1
1696;;-1
1697;;-1
1698;;-1
1699;;-1
1700;;-1
1701;;-1
1702;;1
1703;;-1
1704;;-1
1705;;-1
1706;;0
1707;;-1
1708;;-1
1709;;1
1710;;-1
1711;;-1
1712;;1
1713;;-1
1714;;-1
1715;;-1
1716;;1
1717;;-1
1718;;-1
1719;;-1
1720;;-1
1721;;-1
1722;;-1
1723;;-1
1724;;0
1725;;1
1726;;-1
1727;;0
1728;;-1
1729;;-1
1730;;-1
1731;;-1
1732;;-1
1733;;-1
1734;;-1
1735;;-1
1736;;0
1737;;-1
1738;;0
1739;;-1
1740;;-1
1741;;-1
1742;;-1
1743;;-1
1744;;1
1745;;-1
1746;;-1
1747;;-1
1748;;0
1749;;-1
1750;;-1
1751;;-1
1752;;-1
1753;;-1
1754;;-1
1755;;1
1756;;0
1757;;0
1758;;-1
1759;;-1
1760;;-1
1761;;1
1762;;-1
1763;;1
1764;;0
1765;;-1
1766;;-1
1767;;0
1768;;0
1769;;1
1770;;1
1771;;0
1772;;-1
1773;;-1
1774;;-1
1775;;1
1776;;-1
1777;;-1
1778;;1
1779;;-1
1780;;1
1781;;0
1782;;-1
1783;;1
1784;;1
1785;;1
1786;;0
1787;;-1
1788;;0
1789;;0
1790;;-1
1791;;-1
1792;;1
1793;;-1
1794;;-1
1795;;-1
1796;;-1
1797;;-1
1798;;-1
1799;;1
1800;;0
1801;;-1
1802;;0
1803;;-1
1804;;-1
1805;;0
1806;;-1
1807;;0
1808;;-1
1809;;-1
1810;;0
1811;;0
1812;;-1
1813;;0
1814;;-1
1815;;0
1816;;-1
1817;;-1
1818;;-1
1819;;-1
1820;;-1
1821;;0
1822;;0
1823;;-1
1824;;-1
1825;;-1
1826;;-1
1827;;1
1828;;0
1829;;-1
1830;;1
1831;;-1
1832;;-1
1833;;0
1834;;-1
1835;;-1
1836;;-1
1837;;-1
1838;;0
1839;;-1
1840;;1
1841;;-1
1842;;0
1843;;-1
1844;;-1
1845;;0
1846;;-1
1847;;-1
1848;;-1
1849;;-1
1850;;-1
1851;;1
1852;;0
1853;;-1
1854;;0
1855;;-1
1856;;-1
1857;;0
1858;;-1
1859;;-1
1860;;-1
1861;;0
1862;;0
1863;;0
1864;;-1
1865;;0
1866;;0
1867;;0
1868;;-1
1869;;-1
1870;;1
1871;;-1
1872;;0
1873;;-1
1874;;-1
1875;;0
1876;;-1
1877;;-1
1878;;-1
1879;;0
1880;;-1
1881;;-1
1882;;1
1883;;-1
1884;;0
1885;;-1
1886;;-1
1887;;0
1888;;0
1889;;-1
1890;;0
1891;;-1
1892;;-1
1893;;-1
1894;;0
1895;;0
1896;;-1
1897;;-1
1898;;-1
1899;;-1
1900;;-1
1901;;1
1902;;-1
1903;;-1
1904;;1
1905;;-1
1906;;0
1907;;-1
1908;;-1
1909;;-1
1910;;0
1911;;0
1912;;0
1913;;0
1914;;0
1915;;-1
1916;;0
1917;;-1
1918;;-1
1919;;-1
1920;;-1
1921;;-1
1922;;-1
1923;;-1
1924;;1
1925;;-1
1926;;-1
1927;;-1
1928;;-1
1929;;0
1930;;0
1931;;0
1932;;0
1933;;0
1934;;0
1935;;-1
1936;;1
1937;;-1
1938;;1
1939;;-1
1940;;-1
1941;;-1
1942;;1
1943;;-1
1944;;0
1945;;-1
1946;;1
1947;;-1
1948;;-1
1949;;1
1950;;1
1951;;-1
